SKU_ID,METADATA_NAME,METADATA_VALUE
2545381,ingredients,Paraben-Free
2545381,ingredients,Sulfate-Free
2545381,ingredients,Cruelty-Free
2545382,ingredients,Sulfate-Free
2545382,ingredients,Paraben-Free
2545382,ingredients,Cruelty-Free
2545383,ingredients,Paraben-Free
2545383,ingredients,Cruelty-Free
2545383,ingredients,Sulfate-Free
2545384,ingredients,Cruelty-Free
2545384,ingredients,Paraben-Free
2545384,ingredients,Sulfate-Free
2545385,ingredients,Paraben-Free
2545385,ingredients,Cruelty-Free
2545385,ingredients,Sulfate-Free
2545386,ingredients,Cruelty-Free
2545386,ingredients,Paraben-Free
2545386,ingredients,Sulfate-Free
2545387,ingredients,Paraben-Free
2545387,ingredients,Cruelty-Free
2545387,ingredients,Sulfate-Free
2545411,scent,Floral
2545413,scent,Floral
2545416,scent,Floral
2545418,scent,Floral
2545434,ingredients,Paraben-Free
2545434,ingredients,Sulfate-Free
2545434,ingredients,Silicone-Free
2545434,concerns_hair,Damaged
2545434,ingredients,Vegan
2545437,form_face,Liquid
2545438,form_face,Liquid
2545439,form_face,Liquid
2545440,form_face,Liquid
2545441,form_lips,Stick
2545441,finish_lips,Matte
2545441,color_lips,Red
2545442,form_lips,Gloss
2545442,color_lips,Gold
2545442,color_lips,Silver
2545442,color_lips,Multi
2545442,finish_lips,High Shine
2545443,form_face,Liquid
2545450,purpose_brushesAndTools,Blending
2545450,purpose_brushesAndTools,Highlighting
2545450,color_accessories,Black
2545450,purpose_brushesAndTools,Shading
2545450,type_brushesAndTools,Brushes For Face
2545451,type_brushesAndTools,Brushes For Eyes
2545451,color_accessories,Black
2545451,purpose_brushesAndTools,Highlighting
2545451,purpose_brushesAndTools,Blending
2545484,scent,Floral
2545497,ingredients,Vegan
2545497,ingredients,Sulfate-Free
2545497,ingredients,Paraben-Free
2545499,ingredients,Vegan
2545499,ingredients,Sulfate-Free
2545499,ingredients,Paraben-Free
2545499,ingredients,Cruelty-Free
2545499,ingredients,Gluten-Free
2545499,finish_face,Illuminating
2545500,ingredients,Sulfate-Free
2545500,ingredients,Paraben-Free
2545500,ingredients,Cruelty-Free
2545500,ingredients,Gluten-Free
2545500,form_face,Pressed Powder
2545500,finish_face,Illuminating
2545500,ingredients,Vegan
2545502,form_eyes,Glitter
2545502,ingredients,Sulfate-Free
2545502,ingredients,Paraben-Free
2545502,ingredients,Cruelty-Free
2545502,ingredients,Gluten-Free
2545502,form_eyes,Liquid
2545502,finish_eyes,Glitter
2545503,form_eyes,Glitter
2545503,ingredients,Gluten-Free
2545503,ingredients,Cruelty-Free
2545503,ingredients,Paraben-Free
2545503,ingredients,Sulfate-Free
2545503,ingredients,Vegan
2545503,finish_eyes,Glitter
2545503,form_eyes,Liquid
2545504,ingredients,Sulfate-Free
2545504,ingredients,Vegan
2545504,ingredients,Paraben-Free
2545504,ingredients,Cruelty-Free
2545504,ingredients,Gluten-Free
2545504,form_face,Pressed Powder
2545504,finish_face,Illuminating
2545505,ingredients,Sulfate-Free
2545505,ingredients,Paraben-Free
2545505,ingredients,Vegan
2545505,finish_face,Illuminating
2545505,form_face,Pressed Powder
2545505,ingredients,Gluten-Free
2545505,ingredients,Cruelty-Free
2545506,form_eyes,Glitter
2545506,form_eyes,Liquid
2545506,finish_eyes,Glitter
2545506,ingredients,Sulfate-Free
2545506,ingredients,Paraben-Free
2545506,ingredients,Cruelty-Free
2545506,ingredients,Gluten-Free
2545521,form_lips,Gloss
2545521,color_lips,Brown
2545521,finish_lips,High Shine
2545523,form_lips,Gloss
2545523,finish_lips,High Shine
2545523,color_lips,Brown
2545527,finish_lips,Shimmer
2545527,color_lips,Pink
2545527,form_lips,Gloss
2545530,finish_lips,Shimmer
2545530,form_lips,Gloss
2545530,color_lips,Beige
2545536,finish_lips,High Shine
2545536,color_lips,Brown
2545536,form_lips,Gloss
2545537,finish_lips,Shimmer
2545537,form_lips,Gloss
2545537,color_lips,Pink
2545540,color_lips,Beige
2545540,finish_lips,High Shine
2545540,form_lips,Gloss
2545542,finish_lips,High Shine
2545542,form_lips,Gloss
2545542,color_lips,Beige
2545545,color_lips,Beige
2545545,finish_lips,High Shine
2545545,form_lips,Gloss
2545546,color_lips,Beige
2545546,finish_lips,High Shine
2545546,form_lips,Gloss
2545549,form_lips,Gloss
2545549,finish_lips,High Shine
2545549,color_lips,Beige
2545551,color_lips,Pink
2545551,finish_lips,Shimmer
2545551,form_lips,Gloss
2545552,color_eyes,Black
2545552,benefit,Lash Enhancer
2545552,benefit,Lengthening
2545556,color_accessories,Black
2545556,purpose_brushesAndTools,Blending
2545556,purpose_brushesAndTools,Shading
2545556,type_brushesAndTools,Brushes For Cheeks
2545558,ingredients,Paraben-Free
2545558,form_lips,Gloss
2545558,finish_lips,Sheer
2545558,ingredients,Sulfate-Free
2545559,form_eyes,Metallic
2545559,form_eyes,Powder
2545559,form_eyes,Glitter
2545559,finish_eyes,Shimmer
2545559,finish_eyes,Metallic
2545559,finish_eyes,Glitter
2545559,form_eyes,Shimmer
2545560,color_accessories,Black
2545560,purpose_brushesAndTools,Blending
2545560,type_brushesAndTools,Brushes For Face
2545561,finish_lips,Shimmer
2545561,ingredients,Sulfate-Free
2545561,ingredients,Paraben-Free
2545561,form_lips,Gloss
2545561,finish_lips,Sheer
2545563,color_lips,Red
2545563,color_lips,Pink
2545563,form_lips,Stick
2545563,form_lips,Cream
2545563,finish_lips,Matte
2545563,finish_lips,Cream
2545564,finish_eyes,Glitter
2545564,form_eyes,Shimmer
2545564,form_eyes,Powder
2545564,finish_eyes,Metallic
2545564,finish_eyes,Shimmer
2545564,form_eyes,Glitter
2545564,form_eyes,Metallic
2545565,ingredients,Paraben-Free
2545565,ingredients,Sulfate-Free
2545565,finish_lips,Shimmer
2545565,form_lips,Gloss
2545566,color_lips,Pink
2545566,form_lips,Cream
2545566,finish_lips,Matte
2545566,finish_lips,Cream
2545566,form_lips,Stick
2545567,finish_eyes,Shimmer
2545567,form_eyes,Shimmer
2545567,form_eyes,Powder
2545567,finish_eyes,Glitter
2545567,finish_eyes,Metallic
2545567,form_eyes,Metallic
2545567,form_eyes,Glitter
2545568,form_lips,Stick
2545568,form_lips,Cream
2545568,finish_lips,Matte
2545568,finish_lips,Cream
2545568,color_lips,Purple
2545569,form_lips,Stick
2545569,form_lips,Cream
2545569,color_lips,Red
2545569,finish_lips,Cream
2545569,finish_lips,Matte
2545570,color_lips,Pink
2545570,finish_lips,Cream
2545570,finish_lips,Matte
2545570,form_lips,Cream
2545570,form_lips,Stick
2545571,form_lips,Cream
2545571,finish_lips,Matte
2545571,color_lips,Beige
2545571,color_lips,Brown
2545571,color_lips,Red
2545571,form_lips,Stick
2545571,finish_lips,Cream
2545572,form_eyes,Shimmer
2545572,form_eyes,Metallic
2545572,form_eyes,Glitter
2545572,finish_eyes,Shimmer
2545572,finish_eyes,Metallic
2545572,finish_eyes,Glitter
2545572,form_eyes,Powder
2545573,form_lips,Cream
2545573,form_lips,Stick
2545573,finish_lips,Matte
2545573,finish_lips,Cream
2545573,color_lips,Red
2545574,color_lips,Brown
2545574,finish_lips,Matte
2545574,form_lips,Cream
2545574,form_lips,Stick
2545574,finish_lips,Cream
2545575,color_lips,Pink
2545575,form_lips,Stick
2545575,form_lips,Cream
2545575,finish_lips,Matte
2545575,finish_lips,Cream
2545584,purpose_brushesAndTools,Blending
2545584,purpose_brushesAndTools,Shading
2545584,type_brushesAndTools,Brushes For Face
2545584,type_brushesAndTools,Brushes For Cheeks
2545584,type_brushesAndTools,Sponges & Applicators
2545584,purpose_brushesAndTools,Application
2545597,ingredients,Paraben-Free
2545597,ingredients,Cruelty-Free
2545597,ingredients,Sulfate-Free
2545597,skinType,Combination
2545597,concerns_skin,Redness
2545597,concerns_skin,Acne & Blemishes
2545597,concerns_skin,Anti-Aging
2545598,ingredients,Paraben-Free
2545598,ingredients,Sulfate-Free
2545598,treatment,Dryness
2545598,ingredients,Cruelty-Free
2545599,ingredients,Paraben-Free
2545599,concerns_skin,Anti-Aging
2545599,ingredients,Cruelty-Free
2545599,skinType,Combination
2545599,concerns_skin,Redness
2545599,concerns_skin,Acne & Blemishes
2545599,ingredients,Sulfate-Free
2545602,concerns_skin,Anti-Aging
2545602,concerns_skin,Acne & Blemishes
2545602,concerns_skin,Redness
2545602,ingredients,Sulfate-Free
2545602,ingredients,Paraben-Free
2545602,skinType,Combination
2545602,ingredients,Cruelty-Free
2545615,ingredients,Vegan
2545615,concerns_skin,Acne & Blemishes
2545615,concerns_skin,Oiliness
2545615,skinType,Oily
2545615,skinType,Combination
2545615,ingredients,Cruelty-Free
2545618,finish_face,Illuminating
2545618,form_face,Pressed Powder
2545618,skinType,Oily
2545618,skinType,Combination
2545618,ingredients,Sulfate-Free
2545618,skinType,Normal
2545618,ingredients,Cruelty-Free
2545618,ingredients,Paraben-Free
2545618,skinType,Dry
2545620,form_hair,Spray
2545629,ingredients,Oil-Free
2545629,ingredients,Cruelty-Free
2545629,ingredients,Paraben-Free
2545629,ingredients,Silicone-Free
2545629,ingredients,Vegan
2545629,scent,Fresh
2545629,ingredients,Gluten-Free
2545629,ingredients,Sulfate-Free
2545630,ingredients,Silicone-Free
2545630,ingredients,Gluten-Free
2545630,ingredients,Sulfate-Free
2545630,ingredients,Paraben-Free
2545630,ingredients,Cruelty-Free
2545630,ingredients,Vegan
2545631,ingredients,Gluten-Free
2545631,ingredients,Vegan
2545631,ingredients,Sulfate-Free
2545631,ingredients,Cruelty-Free
2545631,ingredients,Paraben-Free
2545632,ingredients,Sulfate-Free
2545632,ingredients,Paraben-Free
2545632,ingredients,Silicone-Free
2545632,ingredients,Gluten-Free
2545632,ingredients,Cruelty-Free
2545632,ingredients,Vegan
2545633,ingredients,Paraben-Free
2545633,ingredients,Sulfate-Free
2545633,ingredients,Vegan
2545633,ingredients,Cruelty-Free
2545633,ingredients,Gluten-Free
2545634,ingredients,Vegan
2545634,ingredients,Sulfate-Free
2545634,ingredients,Paraben-Free
2545634,ingredients,Cruelty-Free
2545634,ingredients,Gluten-Free
2545635,ingredients,Vegan
2545635,ingredients,Cruelty-Free
2545635,ingredients,Paraben-Free
2545635,ingredients,Sulfate-Free
2545635,ingredients,Silicone-Free
2545635,ingredients,Gluten-Free
2545636,ingredients,Vegan
2545636,ingredients,Sulfate-Free
2545636,ingredients,Paraben-Free
2545636,ingredients,Cruelty-Free
2545637,ingredients,Sulfate-Free
2545637,ingredients,Silicone-Free
2545637,ingredients,Paraben-Free
2545637,ingredients,Cruelty-Free
2545637,ingredients,Gluten-Free
2545637,ingredients,Vegan
2545638,ingredients,Silicone-Free
2545638,ingredients,Gluten-Free
2545638,ingredients,Cruelty-Free
2545638,ingredients,Paraben-Free
2545638,ingredients,Sulfate-Free
2545638,ingredients,Vegan
2545640,ingredients,Cruelty-Free
2545640,ingredients,Silicone-Free
2545640,ingredients,Sulfate-Free
2545640,ingredients,Gluten-Free
2545640,ingredients,Paraben-Free
2545640,ingredients,Vegan
2545641,ingredients,Gluten-Free
2545641,ingredients,Cruelty-Free
2545641,ingredients,Paraben-Free
2545641,ingredients,Vegan
2545641,ingredients,Sulfate-Free
2545641,ingredients,Silicone-Free
2545642,ingredients,Cruelty-Free
2545642,concerns_hair,Color Protection
2545642,concerns_hair,Frizz-Free
2545642,concerns_hair,Heat Protection
2545642,concerns_hair,Damaged
2545643,ingredients,Cruelty-Free
2545643,concerns_hair,Heat Protection
2545643,concerns_hair,Frizz-Free
2545643,concerns_hair,Color Protection
2545644,concerns_hair,Thinning
2545644,concerns_hair,Frizz-Free
2545644,concerns_hair,Color Protection
2545644,concerns_hair,Volume
2545644,concerns_hair,Heat Protection
2545644,ingredients,Cruelty-Free
2545645,concerns_hair,Damaged
2545645,concerns_hair,Thinning
2545645,concerns_hair,Heat Protection
2545645,ingredients,Cruelty-Free
2545645,concerns_hair,Volume
2545645,concerns_hair,Dry Scalp
2545645,concerns_hair,Frizz-Free
2545645,concerns_hair,Color Protection
2545646,ingredients,Cruelty-Free
2545646,concerns_hair,Heat Protection
2545646,concerns_hair,Damaged
2545646,concerns_hair,Volume
2545646,concerns_hair,Thinning
2545646,concerns_hair,Dry Scalp
2545646,concerns_hair,Color Protection
2545646,concerns_hair,Frizz-Free
2545655,scent,Fruity & Citrus
2545655,scent,Fresh
2545660,form_eyes,Pencil
2545661,form_eyes,Pencil
2545679,form_eyes,Pencil
2545682,form_eyes,Pencil
2545687,benefit,Volumizing
2545687,ingredients,Cruelty-Free
2545687,color_eyes,Black
2545687,benefit,Lengthening
2545721,skinType,Oily
2545721,ingredients,Sulfate-Free
2545721,ingredients,Paraben-Free
2545721,skinType,Normal
2545721,skinType,Dry
2545721,skinType,Sensitive
2545721,skinType,Combination
2545725,ingredients,Paraben-Free
2545725,skinType,Normal
2545725,skinType,Dry
2545725,skinType,Sensitive
2545725,skinType,Combination
2545725,form_face,Liquid
2545725,finish_face,Illuminating
2545725,coverage_face,Medium
2545725,coverage_face,Full
2545725,finish_face,Natural
2545728,coverage_face,Medium
2545728,coverage_face,Light
2545728,ingredients,Paraben-Free
2545728,ingredients,Cruelty-Free
2545728,skinType,Normal
2545728,skinType,Dry
2545728,coverage_face,Full
2545728,skinType,Combination
2545728,skinType,Oily
2545728,form_face,Liquid
2545728,finish_face,Natural
2545728,finish_face,Matte
2545728,skinType,Sensitive
2545729,coverage_face,Full
2545729,coverage_face,Light
2545729,ingredients,Paraben-Free
2545729,ingredients,Cruelty-Free
2545729,skinType,Normal
2545729,skinType,Dry
2545729,skinType,Sensitive
2545729,skinType,Combination
2545729,skinType,Oily
2545729,form_face,Liquid
2545729,coverage_face,Medium
2545729,finish_face,Matte
2545729,finish_face,Natural
2545730,finish_face,Natural
2545730,form_face,Liquid
2545730,skinType,Oily
2545730,skinType,Combination
2545730,skinType,Sensitive
2545730,skinType,Dry
2545730,coverage_face,Medium
2545730,ingredients,Cruelty-Free
2545730,ingredients,Paraben-Free
2545730,coverage_face,Full
2545730,finish_face,Matte
2545730,coverage_face,Light
2545730,skinType,Normal
2545731,form_face,Liquid
2545731,skinType,Oily
2545731,skinType,Combination
2545731,skinType,Sensitive
2545731,skinType,Dry
2545731,skinType,Normal
2545731,ingredients,Paraben-Free
2545731,coverage_face,Light
2545731,coverage_face,Medium
2545731,coverage_face,Full
2545731,finish_face,Matte
2545731,finish_face,Natural
2545731,ingredients,Cruelty-Free
2545732,skinType,Dry
2545732,skinType,Normal
2545732,ingredients,Cruelty-Free
2545732,ingredients,Paraben-Free
2545732,coverage_face,Light
2545732,coverage_face,Medium
2545732,skinType,Sensitive
2545732,finish_face,Matte
2545732,finish_face,Natural
2545732,form_face,Liquid
2545732,skinType,Oily
2545732,skinType,Combination
2545732,coverage_face,Full
2545733,skinType,Oily
2545733,skinType,Combination
2545733,skinType,Sensitive
2545733,skinType,Dry
2545733,skinType,Normal
2545733,ingredients,Cruelty-Free
2545733,form_face,Liquid
2545733,coverage_face,Light
2545733,coverage_face,Medium
2545733,coverage_face,Full
2545733,finish_face,Matte
2545733,finish_face,Natural
2545733,ingredients,Paraben-Free
2545734,coverage_face,Light
2545734,coverage_face,Medium
2545734,coverage_face,Full
2545734,finish_face,Matte
2545734,finish_face,Natural
2545734,form_face,Liquid
2545734,ingredients,Paraben-Free
2545734,skinType,Combination
2545734,skinType,Sensitive
2545734,skinType,Dry
2545734,skinType,Normal
2545734,ingredients,Cruelty-Free
2545734,skinType,Oily
2545735,coverage_face,Light
2545735,coverage_face,Medium
2545735,coverage_face,Full
2545735,finish_face,Matte
2545735,finish_face,Natural
2545735,form_face,Liquid
2545735,ingredients,Paraben-Free
2545735,skinType,Combination
2545735,skinType,Sensitive
2545735,skinType,Dry
2545735,skinType,Normal
2545735,ingredients,Cruelty-Free
2545735,skinType,Oily
2545736,coverage_face,Light
2545736,coverage_face,Medium
2545736,skinType,Combination
2545736,skinType,Sensitive
2545736,skinType,Dry
2545736,skinType,Normal
2545736,skinType,Oily
2545736,ingredients,Paraben-Free
2545736,coverage_face,Full
2545736,finish_face,Matte
2545736,finish_face,Natural
2545736,form_face,Liquid
2545736,ingredients,Cruelty-Free
2545737,skinType,Oily
2545737,coverage_face,Light
2545737,coverage_face,Medium
2545737,coverage_face,Full
2545737,finish_face,Matte
2545737,finish_face,Natural
2545737,form_face,Liquid
2545737,skinType,Sensitive
2545737,skinType,Dry
2545737,skinType,Normal
2545737,ingredients,Cruelty-Free
2545737,ingredients,Paraben-Free
2545737,skinType,Combination
2545738,skinType,Dry
2545738,skinType,Sensitive
2545738,skinType,Combination
2545738,skinType,Oily
2545738,form_face,Liquid
2545738,finish_face,Natural
2545738,skinType,Normal
2545738,coverage_face,Full
2545738,coverage_face,Medium
2545738,coverage_face,Light
